Survey_ID,Username,iNat_ID,Year,Month,Park,Latitude,Longitude,Transect,Start_Time,Confidence,Species,Count_,FID
bw_2016_1_324,,7326,2016,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,11:25:00,5.0,Group Grass Blues,1,7403
bw_2016_1_166,,7220,2016,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:37:00,4.0,Group Grass Blues,64,7408
bw_2016_1_325,,7327,2016,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,11:08:00,4.0,Group Grass Blues,1,7410
bw_2016_1_167,,7221,2016,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:10:00,5.0,Group Grass Blues,30,7415
bw_2016_1_327,,7328,2016,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP2,10:30:00,4.0,Group Grass Blues,5,7417
bw_2016_1_328,,7329,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,09:50:00,4.0,Group Grass Blues,4,7424
bw_2016_1_168,,7222,2016,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:10:00,5.0,Group Grass Blues,30,7425
bw_2016_1_329,,7330,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,09:50:00,2.0,Group Grass Blues,15,7429
bw_2016_1_169,,7223,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP1,10:36:00,4.0,Group Grass Blues,3,7431
bw_2016_1_330,,7331,2016,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP2,11:25:00,4.0,Group Grass Blues,8,7436
bw_2016_1_17,,7224,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,10:30:00,4.0,Group Grass Blues,6,7438
bw_2016_1_331,,7332,2016,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP3,11:30:00,4.0,Group Grass Blues,4,7443
bw_2016_1_174,,7225,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,11:40:00,4.0,Group Grass Blues,3,7445
bw_2016_1_332,,7333,2016,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP1,12:45:00,2.0,Group Grass Blues,4,7450
bw_2016_1_176,,7226,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,12:05:00,4.0,Group Grass Blues,1,7452
bw_2016_1_177,,7227,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,14:30:00,4.0,Group Grass Blues,2,7458
bw_2016_1_178,,7228,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,14:45:00,4.0,Group Grass Blues,2,7463
bw_2016_1_179,,7229,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,14:40:00,4.0,Group Grass Blues,2,7470
bw_2016_1_18,,7230,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,10:33:00,4.0,Group Grass Blues,11,7477
bw_2016_1_180,,7231,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,09:55:00,4.0,Group Grass Blues,8,7484
bw_2016_1_182,,7232,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,14:30:00,4.0,Group Grass Blues,5,7493
bw_2016_1_183,,7233,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,14:15:00,4.0,Group Grass Blues,1,7496
bw_2016_1_184,,7234,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,10:35:00,4.0,Group Grass Blues,6,7503
bw_2016_1_186,,7235,2016,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,14:30:00,4.0,Group Grass Blues,3,7510
bw_2016_1_187,,7236,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,10:11:00,5.0,Group Grass Blues,21,7517
bw_2016_1_188,,7237,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,10:45:00,4.0,Group Grass Blues,1,7524
bw_2016_1_189,,7238,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,09:45:00,4.0,Group Grass Blues,11,7532
bw_2016_1_19,,7239,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,14:30:00,4.0,Group Grass Blues,4,7539
bw_2016_1_190,,7240,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,11:07:00,3.0,Group Grass Blues,14,7546
bw_2016_1_191,,7241,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,10:42:00,5.0,Group Grass Blues,7,7553
bw_2016_1_192,,7242,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,10:20:00,4.0,Group Grass Blues,9,7562
bw_2016_1_193,,7243,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,10:30:00,5.0,Group Grass Blues,2,7567
bw_2016_1_194,,7244,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,09:40:00,5.0,Group Grass Blues,7,7574
bw_2016_1_195,,7245,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,11:10:00,4.0,Group Grass Blues,1,7581
bw_2016_1_196,,7246,2016,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,10:20:00,5.0,Group Grass Blues,4,7588
bw_2016_1_199,,7247,2016,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP1,12:45:00,4.0,Group Grass Blues,1,7592
bw_2015_2_44,,7151,2015,9,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,12:00:00,4.0,Group Grass Blues,55,7594
bw_2015_2_45,,7152,2015,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,10:40:00,4.0,Group Grass Blues,4,7598
bw_2016_1_2,,7248,2016,5,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP3,11:48:00,4.0,Group Grass Blues,20,7602
bw_2015_2_50,,7153,2015,9,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,11:57:00,3.0,Group Grass Blues,5,7605
bw_2016_1_20,,7249,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,11:00:00,4.0,Group Grass Blues,20,7609
bw_2015_2_54,,7154,2015,9,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,14:10:00,4.0,Group Grass Blues,10,7612
bw_2016_1_201,,7250,2016,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP2,12:00:00,4.0,Group Grass Blues,4,7617
bw_2015_2_6,,7155,2015,9,"Changi Point Waterfront Park, Singapore",1.3903944492340066,103.98800659179688,CBP3,10:10:00,5.0,Group Grass Blues,15,7619
bw_2016_1_202,,7251,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,10:50:00,4.0,Group Grass Blues,3,7624
bw_2015_2_63,,7156,2015,9,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP3,11:15:00,5.0,Group Grass Blues,1,7625
bw_2015_2_64,,7157,2015,9,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP2,10:40:00,3.0,Group Grass Blues,3,7629
bw_2016_1_203,,7252,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,11:08:00,4.0,Group Grass Blues,2,7633
bw_2016_1_204,,7253,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,09:50:00,4.0,Group Grass Blues,6,7637
bw_2015_2_65,,7158,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,CG1,13:15:00,4.0,Group Grass Blues,3,7638
bw_2016_1_205,,7254,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,11:40:00,4.0,Group Grass Blues,2,7644
bw_2015_2_66,,7159,2015,9,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW2,10:18:00,3.0,Group Grass Blues,9,7645
bw_2016_1_206,,7255,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,13:26:00,4.0,Group Grass Blues,7,7651
bw_2015_2_68,,7160,2015,9,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP1,14:30:00,4.0,Group Grass Blues,1,7652
bw_2016_1_207,,7256,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,09:38:00,3.0,Group Grass Blues,4,7658
bw_2015_2_7,,7161,2015,9,"Changi Beach Park, Singapore",1.391286253929136,103.99054718017578,CBP2,11:10:00,5.0,Group Grass Blues,1,7664
bw_2016_1_208,,7257,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,10:30:00,3.0,Group Grass Blues,4,7666
bw_2016_1_209,,7258,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,11:20:00,4.0,Group Grass Blues,1,7668
bw_2015_2_70,,7162,2015,9,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZP1,10:05:00,4.0,Group Grass Blues,1,7673
bw_2016_1_210,,7259,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,10:25:00,4.0,Group Grass Blues,6,7675
bw_2015_2_73,,7163,2015,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:00:00,3.0,Group Grass Blues,10,7680
bw_2016_1_211,,7260,2016,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,12:58:00,4.0,Group Grass Blues,6,7682
bw_2015_2_77,,7164,2015,9,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP1,11:36:00,4.0,Group Grass Blues,2,7687
bw_2016_1_216,,7261,2016,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP1,10:10:00,5.0,Group Grass Blues,3,7689
bw_2015_2_78,,7165,2015,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP1,09:45:00,4.0,Group Grass Blues,1,7695
bw_2016_1_22,,7262,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,09:43:00,4.0,Group Grass Blues,23,7696
bw_2016_1_222,,7263,2016,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP3,10:25:00,2.0,Group Grass Blues,5,7701
bw_2015_2_79,,7166,2015,9,"Bedok Reservoir Park, Singapore",1.3413025140762223,103.92455291748047,BRP2,12:30:00,3.0,Group Grass Blues,11,7705
bw_2016_1_225,,7264,2016,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP3,09:45:00,5.0,Group Grass Blues,4,7708
bw_2015_2_8,,7167,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,CG1,10:30:00,5.0,Group Grass Blues,1,7712
bw_2016_1_229,,7265,2016,5,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP1,14:00:00,4.0,Group Grass Blues,7,7715
bw_2015_2_81,,7168,2015,9,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP3,14:08:00,3.0,Group Grass Blues,1,7719
bw_2016_1_23,,7266,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,13:50:00,4.0,Group Grass Blues,2,7722
bw_2015_2_85,,7169,2015,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,11:10:00,3.0,Group Grass Blues,7,7726
bw_2016_1_230,,7267,2016,5,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP1,10:39:00,4.0,Group Grass Blues,11,7731
bw_2015_2_86,,7170,2015,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:30:00,3.0,Group Grass Blues,2,7735
bw_2015_2_88,,7171,2015,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:00:00,3.0,Group Grass Blues,11,7740
bw_2016_1_231,,7268,2016,5,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP2,14:27:00,4.0,Group Grass Blues,3,7743
bw_2015_2_92,,7172,2015,9,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP1,11:10:00,4.0,Group Grass Blues,20,7747
bw_2016_1_232,,7269,2016,5,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP2,10:19:00,4.0,Group Grass Blues,25,7750
bw_2015_2_93,,7173,2015,9,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,11:35:00,3.0,Group Grass Blues,20,7754
bw_2016_1_233,,7270,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,10:50:00,4.0,Group Grass Blues,2,7757
bw_2016_1_234,,7271,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:40:00,4.0,Group Grass Blues,5,7763
bw_2015_2_94,,7174,2015,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,10:45:00,3.0,Group Grass Blues,14,7764
bw_2016_1_236,,7272,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,12:35:00,3.0,Group Grass Blues,1,7774
bw_2015_2_96,,7175,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLP1,10:10:00,3.0,Group Grass Blues,1,7775
bw_2016_1_238,,7273,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,11:10:00,3.0,Group Grass Blues,2,7781
bw_2015_2_97,,7176,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,CG1,10:55:00,3.0,Group Grass Blues,2,7782
bw_2016_1_239,,7274,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU1,09:50:00,4.0,Group Grass Blues,4,7788
bw_2016_1_1,,7177,2016,5,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP2,11:27:00,4.0,Group Grass Blues,3,7789
bw_2016_1_24,,7275,2016,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,11:35:00,4.0,Group Grass Blues,10,7795
bw_2016_1_10,,7178,2016,5,"Ang Mo Kio Town Garden East, Singapore",1.3709168434143124,103.85012054443361,ATGE1,10:58:00,4.0,Group Grass Blues,5,7801
bw_2016_1_240,,7276,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,14:20:00,4.0,Group Grass Blues,2,7804
bw_2016_1_100,,7179,2016,5,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP2,14:45:00,4.0,Group Grass Blues,2,7805
bw_2016_1_241,,7277,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:30:00,3.0,Group Grass Blues,1,7809
bw_2016_1_101,,7180,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,10:00:00,3.0,Group Grass Blues,1,7812
bw_2016_1_242,,7278,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,11:48:00,4.0,Group Grass Blues,8,7817
bw_2016_1_108,,7181,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,11:30:00,3.0,Group Grass Blues,14,7819
bw_2016_1_246,,7279,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU3,12:28:00,3.0,Group Grass Blues,4,7824
bw_2016_1_109,,7182,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,10:57:00,4.0,Group Grass Blues,1,7826
bw_2016_1_113,,7183,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,10:53:00,3.0,Group Grass Blues,3,7832
bw_2016_1_115,,7184,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,13:50:00,4.0,Group Grass Blues,4,7835
bw_2016_1_249,,7280,2016,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU3,11:25:00,4.0,Group Grass Blues,1,7837
bw_2016_1_116,,7185,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS2,14:20:00,5.0,Group Grass Blues,8,7840
bw_2016_1_250,,7281,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,12:30:00,4.0,Group Grass Blues,19,7841
bw_2016_1_117,,7186,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS2,14:25:00,4.0,Group Grass Blues,3,7847
bw_2016_1_251,,7282,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,12:08:00,5.0,Group Grass Blues,16,7848
bw_2016_1_118,,7187,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS2,11:35:00,3.0,Group Grass Blues,6,7854
bw_2016_1_252,,7283,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,12:00:00,3.0,Group Grass Blues,39,7855
bw_2016_1_12,,7188,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,14:35:00,4.0,Group Grass Blues,7,7861
bw_2016_1_253,,7284,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,13:08:00,4.0,Group Grass Blues,11,7862
bw_2016_1_254,,7285,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,10:16:00,4.0,Group Grass Blues,15,7867
bw_2016_1_124,,7189,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,10:23:00,3.0,Group Grass Blues,7,7871
bw_2016_1_125,,7190,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,10:07:00,3.0,Group Grass Blues,4,7873
bw_2016_1_255,,7286,2016,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,11:15:00,3.0,Group Grass Blues,19,7876
bw_2016_1_127,,7191,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:01:00,4.0,Group Grass Blues,10,7880
bw_2016_1_26,,7287,2016,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:55:00,4.0,Group Grass Blues,3,7883
bw_2016_1_128,,7192,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,13:46:00,4.0,Group Grass Blues,8,7887
bw_2016_1_261,,7288,2016,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,11:05:00,4.0,Group Grass Blues,1,7890
bw_2016_1_129,,7193,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,11:00:00,4.0,Group Grass Blues,9,7894
bw_2016_1_265,,7289,2016,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,10:00:00,3.0,Group Grass Blues,1,7897
bw_2016_1_13,,7194,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,12:29:00,4.0,Group Grass Blues,9,7900
bw_2016_1_28,,7290,2016,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,12:25:00,4.0,Group Grass Blues,3,7903
bw_2016_1_281,,7291,2016,5,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR5,10:30:00,4.0,Group Grass Blues,1,7908
bw_2016_1_130,,7195,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,13:19:00,5.0,Group Grass Blues,8,7911
bw_2016_1_285,,7292,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,10:06:00,3.0,Group Grass Blues,16,7914
bw_2016_1_131,,7196,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,10:48:00,3.0,Group Grass Blues,3,7917
bw_2016_1_286,,7293,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,11:50:00,5.0,Group Grass Blues,16,7919
bw_2016_1_132,,7197,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG1,09:42:00,4.0,Group Grass Blues,8,7922
bw_2016_1_287,,7294,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,12:28:00,5.0,Group Grass Blues,9,7924
bw_2016_1_133,,7198,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG1,11:00:00,4.0,Group Grass Blues,7,7927
bw_2016_1_288,,7295,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,09:30:00,4.0,Group Grass Blues,5,7929
bw_2016_1_135,,7199,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,09:45:00,4.0,Group Grass Blues,6,7934
bw_2016_1_289,,7296,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,12:34:00,5.0,Group Grass Blues,5,7936
bw_2016_1_29,,7297,2016,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,12:02:00,4.0,Group Grass Blues,5,7940
bw_2016_1_136,,7200,2016,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JG1,14:53:00,4.0,Group Grass Blues,1,7941
bw_2016_1_290,,7298,2016,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,11:54:00,5.0,Group Grass Blues,18,7945
bw_2016_1_291,,7299,2016,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP1,10:05:00,4.0,Group Grass Blues,93,7947
bw_2016_1_292,,7300,2016,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP2,09:38:00,4.0,Group Grass Blues,14,7948
bw_2015_2_8,,679,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,CG1,10:30:00,5.0,Chocolate Pansy,1,79
bw_2015_2_85,,680,2015,9,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,11:10:00,3.0,Chocolate Pansy,2,80
bw_2015_2_86,,681,2015,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,10:30:00,3.0,Chocolate Pansy,1,81
bw_2015_2_88,,682,2015,9,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:00:00,3.0,Chocolate Pansy,2,82
bw_2015_2_89,,683,2015,9,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,10:55:00,5.0,Chocolate Pansy,2,83
bw_2015_2_91,,684,2015,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,11:30:00,4.0,Chocolate Pansy,1,84
bw_2015_2_96,,685,2015,9,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLP1,10:10:00,3.0,Chocolate Pansy,1,85
bw_2015_2_99,,686,2015,9,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS6,10:30:00,3.0,Chocolate Pansy,1,86
bw_2016_1_1,,687,2016,5,"Kent Ridge Park, Singapore",1.2838852405548054,103.79129791259766,KRP2,11:27:00,4.0,Chocolate Pansy,4,87
bw_2016_1_10,,688,2016,5,"Ang Mo Kio Town Garden East, Singapore",1.3709168434143124,103.85012054443361,ATGE1,10:58:00,4.0,Chocolate Pansy,1,88
bw_2016_1_100,,689,2016,5,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP2,14:45:00,4.0,Chocolate Pansy,5,89
bw_2016_1_103,,690,2016,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,10:10:00,4.0,Chocolate Pansy,1,90
bw_2016_1_11,,691,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,10:20:00,4.0,Chocolate Pansy,18,91
bw_2016_1_12,,692,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,14:35:00,4.0,Chocolate Pansy,6,92
bw_2016_1_127,,693,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,10:01:00,4.0,Chocolate Pansy,1,93
bw_2016_1_13,,694,2016,5,"Ang Mo Kio Town Garden West, Singapore",1.3741468191146948,103.84302520751953,ATGW1,12:29:00,4.0,Chocolate Pansy,9,94
bw_2016_1_130,,695,2016,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,13:19:00,5.0,Chocolate Pansy,4,95
bw_2016_1_132,,696,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG1,09:42:00,4.0,Chocolate Pansy,1,96
bw_2016_1_133,,697,2016,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG1,11:00:00,4.0,Chocolate Pansy,2,97
bw_2019_1_155,,68,2019,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP1,10:20:00,5.0,Baron,1,168
bw_2019_2_109,,69,2019,9,"Alexandra Hospital, Singapore",1.2865881919860827,103.80127716064453,AH1,12:20:00,4.0,Baron,1,169
bw_2023_2_177,,6807,2023,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU3,12:00:00,,Group Emigrants,1,5966
bw_2023_2_178,,6808,2023,9,"Jurong Central Park, Singapore",1.337793827056879,103.70785522460938,JCP2,12:41:00,,Group Emigrants,1,5967
bw_2023_2_183,,6809,2023,9,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,12:42:00,,Group Emigrants,1,5968
bw_2023_2_211,,6810,2023,9,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,13:02:00,,Group Emigrants,2,5969
bw_2023_1_216,,6811,2023,5,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP2,11:15:00,,Group Emigrants,1,5970
bw_2023_1_220,,6812,2023,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,12:45:00,,Group Emigrants,3,5971
bw_2023_1_222,,6813,2023,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG5,10:18:00,,Group Emigrants,3,5972
bw_2023_1_223,,6814,2023,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,10:52:00,,Group Emigrants,1,5973
